2013 31/8 21:00	141.123	136.487	133.566	2.163%	2.379	1.743	0.635	0.207
2013 31/8 18:00	138.211	135.456	132.811	1.972%	2.172	1.584	0.587	0.079
2013 31/8 15:00	138.679	134.844	132.271	1.927%	2.092	1.438	0.655	0.170
2013 31/8 12:00	138.361	133.992	131.630	1.779%	1.923	1.274	0.649	0.224
2013 31/8 09:00	138.030	133.021	130.957	1.564%	1.699	1.112	0.587	0.289
2013 31/8 06:00	138.020	131.908	130.249	1.266%	1.410	0.965	0.444	0.394
2013 31/8 03:00	137.200	130.550	129.472	0.829%	1.016	0.854	0.162	0.459
2013 31/8 00:00	129.090	129.072	128.700	0.289%	0.556	0.814	-0.257	0.043
2013 30/8 21:00	128.900	129.068	128.660	0.316%	0.599	0.878	-0.279	0.061
2013 30/8 18:00	129.000	129.106	128.637	0.364%	0.660	0.948	-0.288	0.060
2013 30/8 15:00	129.000	129.129	128.600	0.410%	0.720	1.020	-0.300	0.066
2013 30/8 12:00	128.900	129.158	128.560	0.464%	0.786	1.095	-0.309	0.081
2013 30/8 09:00	129.300	129.215	128.526	0.534%	0.867	1.172	-0.305	0.059
2013 30/8 06:00	128.560	129.196	128.449	0.580%	0.926	1.248	-0.323	0.120
2013 30/8 03:00	129.000	129.337	128.438	0.698%	1.046	1.329	-0.283	0.104
2013 30/8 00:00	129.869	129.412	128.381	0.800%	1.150	1.400	-0.250	0.047
2013 29/8 21:00	129.740	129.311	128.233	0.837%	1.197	1.462	-0.266	0.053
2013 29/8 18:00	129.282	129.215	128.082	0.881%	1.249	1.529	-0.280	0.085
2013 29/8 15:00	129.100	129.200	127.962	0.963%	1.334	1.599	-0.264	0.103
2013 29/8 12:00	129.000	129.223	127.848	1.070%	1.438	1.665	-0.227	0.119
2013 29/8 09:00	128.572	129.272	127.733	1.198%	1.557	1.722	-0.165	0.163
2013 29/8 06:00	131.240	129.428	127.649	1.384%	1.720	1.763	-0.043	0.028
2013 29/8 03:00	129.980	129.025	127.290	1.354%	1.692	1.773	-0.081	0.039
2013 29/8 00:00	128.760	128.813	127.021	1.401%	1.731	1.794	-0.063	0.121
2013 28/8 21:00	128.610	128.825	126.847	1.547%	1.852	1.809	0.042	0.139
2013 28/8 18:00	128.710	128.873	126.671	1.723%	1.991	1.799	0.192	0.140
2013 28/8 15:00	129.490	128.909	126.467	1.913%	2.131	1.751	0.380	0.086
2013 28/8 12:00	130.998	128.780	126.164	2.052%	2.217	1.656	0.561	0.044
2013 28/8 09:00	130.205	128.287	125.681	2.052%	2.173	1.516	0.657	0.026
2013 28/8 06:00	131.600	127.860	125.229	2.080%	2.147	1.352	0.795	0.179
2013 28/8 03:00	131.213	127.029	124.592	1.938%	1.968	1.153	0.815	0.229
2013 28/8 00:00	130.490	126.100	123.929	1.736%	1.739	0.949	0.790	0.263
2013 27/8 21:00	129.590	125.124	123.273	1.490%	1.475	0.752	0.724	0.288
2013 27/8 18:00	129.351	124.132	122.642	1.208%	1.187	0.571	0.616	0.370
2013 27/8 15:00	131.000	122.972	121.971	0.817%	0.817	0.417	0.401	0.628
