2013 31/8 22:30	141.610	138.098	135.529	1.877%	2.114	1.724	0.390	0.033
2013 31/8 20:30	141.000	137.318	134.921	1.760%	1.983	1.626	0.357	0.064
2013 31/8 18:30	138.020	136.499	134.314	1.614%	1.830	1.537	0.293	0.073
2013 31/8 16:30	137.900	136.162	133.943	1.643%	1.829	1.464	0.366	0.072
2013 31/8 14:30	137.350	135.775	133.547	1.654%	1.810	1.372	0.438	0.099
2013 31/8 12:30	137.139	135.425	133.167	1.682%	1.800	1.263	0.537	0.110
2013 31/8 10:30	138.100	135.044	132.770	1.699%	1.776	1.129	0.647	0.030
2013 31/8 08:30	137.570	134.365	132.237	1.597%	1.644	0.967	0.677	0.016
2013 31/8 06:30	137.500	133.653	131.703	1.470%	1.491	0.798	0.693	0.042
2013 31/8 04:30	137.231	132.798	131.124	1.269%	1.276	0.624	0.651	0.112
2013 31/8 02:30	137.450	131.813	130.513	0.991%	1.000	0.462	0.539	0.252
2013 31/8 00:30	136.949	130.560	129.819	0.569%	0.614	0.327	0.287	0.397
2013 30/8 22:30	129.178	129.141	129.106	0.027%	0.145	0.255	-0.110	0.018
2013 30/8 20:30	129.000	129.133	129.099	0.026%	0.155	0.283	-0.128	0.007
2013 30/8 18:30	129.390	129.162	129.109	0.041%	0.180	0.315	-0.135	0.036
2013 30/8 16:30	128.570	129.112	129.081	0.024%	0.177	0.348	-0.171	0.017
2013 30/8 14:30	129.300	129.232	129.132	0.077%	0.237	0.391	-0.154	0.024
2013 30/8 12:30	128.890	129.217	129.115	0.079%	0.251	0.430	-0.178	0.003
2013 30/8 10:30	129.270	129.289	129.138	0.117%	0.299	0.474	-0.175	0.017
2013 30/8 08:30	128.980	129.294	129.125	0.131%	0.325	0.518	-0.193	0.004
2013 30/8 06:30	129.000	129.363	129.139	0.174%	0.377	0.566	-0.189	0.012
2013 30/8 04:30	129.800	129.444	129.153	0.225%	0.436	0.614	-0.178	0.038
2013 30/8 02:30	128.799	129.365	129.088	0.214%	0.442	0.658	-0.216	0.026
2013 30/8 00:30	129.880	129.491	129.117	0.289%	0.522	0.712	-0.190	0.038
2013 29/8 22:30	129.450	129.404	129.041	0.281%	0.531	0.760	-0.228	0.019
2013 29/8 20:30	130.000	129.394	129.000	0.305%	0.569	0.817	-0.247	0.065
2013 29/8 18:30	129.294	129.260	128.900	0.279%	0.566	0.879	-0.312	0.035
2013 29/8 16:30	128.562	129.252	128.861	0.303%	0.610	0.957	-0.347	0.018
2013 29/8 14:30	128.900	129.405	128.891	0.399%	0.714	1.043	-0.329	0.014
2013 29/8 12:30	129.000	129.518	128.890	0.486%	0.810	1.126	-0.316	0.024
2013 29/8 10:30	128.500	129.633	128.879	0.584%	0.913	1.205	-0.292	0.085
2013 29/8 08:30	129.380	129.884	128.916	0.748%	1.070	1.278	-0.207	0.065
2013 29/8 06:30	131.590	129.997	128.870	0.870%	1.187	1.329	-0.142	0.078
2013 29/8 04:30	130.978	129.642	128.598	0.809%	1.144	1.365	-0.221	0.079
2013 29/8 02:30	130.020	129.346	128.360	0.765%	1.121	1.420	-0.299	0.046
2013 29/8 00:30	128.900	129.196	128.194	0.778%	1.150	1.495	-0.345	0.022
2013 28/8 22:30	128.814	129.262	128.123	0.884%	1.259	1.581	-0.323	0.047
2013 28/8 20:30	128.615	129.361	128.054	1.015%	1.386	1.662	-0.276	0.089
2013 28/8 18:30	128.710	129.527	127.998	1.187%	1.544	1.731	-0.187	0.125
2013 28/8 16:30	129.700	129.708	127.927	1.383%	1.716	1.778	-0.062	0.101
2013 28/8 14:30	129.500	129.710	127.750	1.523%	1.832	1.793	0.039	0.147
2013 28/8 12:30	130.600	129.757	127.575	1.696%	1.969	1.784	0.186	0.106
2013 28/8 10:30	131.000	129.570	127.272	1.789%	2.029	1.737	0.292	0.087
2013 28/8 08:30	131.207	129.252	126.900	1.837%	2.043	1.664	0.379	0.066
2013 28/8 06:30	131.200	128.818	126.469	1.840%	2.014	1.569	0.445	0.043
2013 28/8 04:30	130.160	128.288	125.996	1.803%	1.946	1.458	0.488	0.089
2013 28/8 02:30	130.615	127.872	125.579	1.809%	1.913	1.336	0.577	0.036
2013 28/8 00:30	129.522	127.263	125.076	1.733%	1.805	1.192	0.613	0.075
2013 27/8 22:30	129.995	126.760	124.631	1.694%	1.726	1.039	0.687	0.006
2013 27/8 20:30	129.000	126.042	124.095	1.557%	1.560	0.867	0.693	0.018
2013 27/8 18:30	129.600	125.384	123.604	1.430%	1.405	0.694	0.711	0.093
