2013 31/8 23:30	146.000	140.634	138.504	1.526%	1.767	1.472	0.295	0.282
2013 31/8 22:30	141.610	139.442	137.755	1.217%	1.485	1.398	0.087	0.063
2013 31/8 21:30	141.055	138.960	137.369	1.151%	1.422	1.377	0.046	0.061
2013 31/8 20:30	141.000	138.495	137.001	1.085%	1.361	1.365	-0.004	0.095
2013 31/8 19:30	139.500	137.938	136.601	0.974%	1.267	1.366	-0.099	0.029
2013 31/8 18:30	138.020	137.591	136.311	0.935%	1.238	1.391	-0.153	0.054
2013 31/8 17:30	138.110	137.496	136.140	0.991%	1.292	1.429	-0.137	0.044
2013 31/8 16:30	137.900	137.359	135.943	1.036%	1.335	1.463	-0.128	0.052
2013 31/8 15:30	137.920	137.239	135.747	1.093%	1.387	1.495	-0.108	0.044
2013 31/8 14:30	137.350	137.087	135.530	1.143%	1.431	1.522	-0.091	0.077
2013 31/8 13:30	137.000	137.029	135.348	1.234%	1.508	1.545	-0.037	0.103
2013 31/8 12:30	137.139	137.035	135.183	1.361%	1.611	1.554	0.057	0.097
2013 31/8 11:30	137.750	137.012	134.987	1.489%	1.709	1.540	0.169	0.054
2013 31/8 10:30	138.100	136.848	134.711	1.574%	1.762	1.498	0.265	0.016
2013 31/8 09:30	138.200	136.570	134.372	1.623%	1.778	1.432	0.347	0.014
2013 31/8 08:30	137.570	136.208	133.989	1.642%	1.765	1.345	0.420	0.003
2013 31/8 07:30	137.790	135.905	133.631	1.688%	1.768	1.240	0.528	0.039
2013 31/8 06:30	137.500	135.486	133.215	1.691%	1.729	1.108	0.621	0.054
2013 31/8 05:30	138.227	135.039	132.786	1.682%	1.674	0.953	0.722	0.151
2013 31/8 04:30	137.231	134.330	132.242	1.567%	1.524	0.772	0.751	0.141
2013 31/8 03:30	137.630	133.686	131.743	1.464%	1.383	0.585	0.798	0.233
2013 31/8 02:30	137.450	132.809	131.155	1.254%	1.150	0.385	0.765	0.303
2013 31/8 01:30	137.605	131.778	130.525	0.955%	0.847	0.194	0.653	0.415
2013 31/8 00:30	136.949	130.483	129.817	0.512%	0.432	0.030	0.401	0.490
2013 30/8 23:30	129.000	129.046	129.104	-0.045%	-0.059	-0.070	0.011	0.000
2013 30/8 22:30	129.178	129.057	129.115	-0.045%	-0.059	-0.073	0.014	0.014
2013 30/8 21:30	129.000	129.030	129.108	-0.061%	-0.073	-0.076	0.004	0.002
2013 30/8 20:30	129.000	129.037	129.119	-0.064%	-0.075	-0.077	0.002	0.002
2013 30/8 19:30	128.900	129.045	129.131	-0.067%	-0.077	-0.078	0.001	0.006
2013 30/8 18:30	129.390	129.077	129.154	-0.060%	-0.071	-0.078	0.007	0.029
2013 30/8 17:30	129.040	129.007	129.131	-0.095%	-0.100	-0.080	-0.021	0.009
2013 30/8 16:30	128.570	129.000	129.140	-0.108%	-0.109	-0.075	-0.034	0.028
2013 30/8 15:30	129.000	129.096	129.197	-0.078%	-0.081	-0.066	-0.015	0.003
2013 30/8 14:30	129.300	129.117	129.216	-0.077%	-0.078	-0.062	-0.016	0.019
2013 30/8 13:30	128.890	129.076	129.208	-0.102%	-0.097	-0.058	-0.039	0.009
2013 30/8 12:30	128.890	129.118	129.240	-0.094%	-0.088	-0.049	-0.039	0.013
2013 30/8 11:30	128.900	129.168	129.275	-0.082%	-0.075	-0.039	-0.036	0.017
2013 30/8 10:30	129.270	129.228	129.312	-0.065%	-0.057	-0.030	-0.028	0.006
2013 30/8 09:30	129.000	129.219	129.316	-0.076%	-0.064	-0.023	-0.041	0.014
2013 30/8 08:30	128.980	129.267	129.348	-0.062%	-0.049	-0.013	-0.037	0.020
2013 30/8 07:30	129.000	129.331	129.385	-0.041%	-0.029	-0.004	-0.025	0.025
2013 30/8 06:30	129.000	129.405	129.423	-0.014%	-0.004	0.003	-0.007	0.032
2013 30/8 05:30	129.490	129.495	129.466	0.022%	0.028	0.005	0.023	0.002
2013 30/8 04:30	129.800	129.496	129.463	0.025%	0.029	-0.001	0.030	0.023
