2013 31/8 23:15	144.269	140.792	138.622	1.553%	1.810	1.535	0.274	0.140
2013 31/8 22:15	144.490	140.019	138.057	1.411%	1.670	1.467	0.203	0.222
2013 31/8 21:15	141.534	139.026	137.414	1.166%	1.448	1.416	0.032	0.089
2013 31/8 20:15	140.500	138.468	137.002	1.065%	1.359	1.408	-0.050	0.059
2013 31/8 19:15	139.150	138.017	136.652	0.994%	1.300	1.421	-0.121	0.006
2013 31/8 18:15	138.643	137.765	136.402	0.994%	1.305	1.451	-0.146	0.025
2013 31/8 17:15	138.020	137.570	136.178	1.017%	1.331	1.487	-0.157	0.059
2013 31/8 16:15	137.650	137.470	135.994	1.079%	1.389	1.526	-0.137	0.082
2013 31/8 15:15	137.830	137.430	135.828	1.172%	1.472	1.561	-0.089	0.070
2013 31/8 14:15	138.650	137.341	135.628	1.255%	1.542	1.583	-0.041	0.006
2013 31/8 13:15	136.500	137.050	135.326	1.266%	1.547	1.593	-0.046	0.145
2013 31/8 12:15	137.357	137.172	135.209	1.442%	1.692	1.605	0.087	0.096
2013 31/8 11:15	137.830	137.131	134.994	1.571%	1.788	1.583	0.205	0.061
2013 31/8 10:15	138.900	136.976	134.710	1.668%	1.849	1.531	0.318	0.030
2013 31/8 09:15	137.830	136.548	134.291	1.667%	1.819	1.452	0.367	0.015
2013 31/8 08:15	137.570	136.264	133.937	1.722%	1.834	1.360	0.474	0.011
2013 31/8 07:15	137.800	135.973	133.574	1.780%	1.845	1.242	0.603	0.031
2013 31/8 06:15	138.648	135.567	133.152	1.798%	1.813	1.091	0.722	0.132
2013 31/8 05:15	138.500	134.883	132.602	1.705%	1.681	0.911	0.770	0.185
2013 31/8 04:15	137.108	134.079	132.012	1.554%	1.496	0.718	0.778	0.154
2013 31/8 03:15	137.510	133.406	131.503	1.437%	1.343	0.523	0.820	0.249
2013 31/8 02:15	138.985	132.494	130.902	1.209%	1.094	0.318	0.776	0.452
2013 31/8 01:15	135.505	131.051	130.093	0.734%	0.642	0.125	0.517	0.320
2013 31/8 00:15	135.090	130.062	129.552	0.392%	0.322	-0.005	0.327	0.383
2013 30/8 23:15	129.170	128.944	128.998	-0.042%	-0.061	-0.087	0.025	0.022
2013 30/8 22:15	128.903	128.894	128.981	-0.068%	-0.083	-0.093	0.009	0.006
2013 30/8 21:15	128.900	128.892	128.989	-0.075%	-0.090	-0.095	0.005	0.007
2013 30/8 20:15	128.906	128.891	128.998	-0.083%	-0.096	-0.097	0.000	0.007
2013 30/8 19:15	129.000	128.887	129.007	-0.093%	-0.104	-0.097	-0.007	0.015
2013 30/8 18:15	128.560	128.862	129.008	-0.113%	-0.119	-0.095	-0.024	0.017
2013 30/8 17:15	129.040	128.929	129.053	-0.096%	-0.102	-0.089	-0.014	0.015
2013 30/8 16:15	128.570	128.905	129.054	-0.116%	-0.117	-0.085	-0.032	0.020
2013 30/8 15:15	128.981	128.979	129.103	-0.096%	-0.098	-0.077	-0.021	0.006
2013 30/8 14:15	129.000	128.978	129.115	-0.106%	-0.104	-0.072	-0.032	0.008
2013 30/8 13:15	128.700	128.974	129.126	-0.118%	-0.111	-0.064	-0.047	0.016
2013 30/8 12:15	128.890	129.034	129.169	-0.104%	-0.096	-0.052	-0.043	0.006
2013 30/8 11:15	128.900	129.066	129.197	-0.101%	-0.089	-0.041	-0.048	0.009
2013 30/8 10:15	128.622	129.103	129.226	-0.095%	-0.081	-0.029	-0.051	0.034
2013 30/8 09:15	129.300	129.210	129.287	-0.059%	-0.047	-0.017	-0.030	0.009
2013 30/8 08:15	128.700	129.190	129.285	-0.074%	-0.056	-0.009	-0.047	0.036
2013 30/8 07:15	129.000	129.299	129.344	-0.035%	-0.020	0.003	-0.022	0.023
2013 30/8 06:15	129.500	129.366	129.378	-0.010%	0.003	0.008	-0.005	0.010
2013 30/8 05:15	129.000	129.336	129.366	-0.023%	-0.007	0.009	-0.016	0.026
2013 30/8 04:15	129.957	129.411	129.403	0.006%	0.020	0.014	0.006	0.042
2013 30/8 03:15	129.000	129.289	129.347	-0.045%	-0.022	0.012	-0.034	0.022
2013 30/8 02:15	128.700	129.353	129.382	-0.022%	-0.000	0.021	-0.021	0.052
2013 30/8 01:15	129.700	129.499	129.450	0.037%	0.052	0.026	0.026	0.013
2013 30/8 00:15	129.885	129.454	129.425	0.022%	0.039	0.019	0.020	0.032
2013 29/8 23:15	129.700	129.358	129.380	-0.017%	0.007	0.014	-0.007	0.026
2013 29/8 22:15	128.810	129.282	129.348	-0.051%	-0.019	0.016	-0.035	0.037
2013 29/8 21:15	129.450	129.387	129.401	-0.011%	0.018	0.025	-0.007	0.003
2013 29/8 20:15	129.500	129.373	129.396	-0.018%	0.015	0.027	-0.012	0.008
2013 29/8 19:15	130.300	129.345	129.386	-0.032%	0.006	0.030	-0.023	0.074
2013 29/8 18:15	129.010	129.132	129.295	-0.126%	-0.068	0.035	-0.103	0.008
2013 29/8 17:15	128.600	129.159	129.323	-0.127%	-0.060	0.061	-0.121	0.044
2013 29/8 16:15	128.600	129.284	129.395	-0.086%	-0.016	0.091	-0.107	0.056
2013 29/8 15:15	129.761	129.436	129.475	-0.030%	0.040	0.118	-0.078	0.021
2013 29/8 14:15	128.900	129.363	129.446	-0.064%	0.019	0.138	-0.119	0.041
2013 29/8 13:15	129.495	129.466	129.501	-0.027%	0.060	0.167	-0.107	0.005
2013 29/8 12:15	128.970	129.460	129.502	-0.032%	0.065	0.194	-0.129	0.046
2013 29/8 11:15	129.467	129.569	129.555	0.011%	0.112	0.226	-0.115	0.019
2013 29/8 10:15	128.250	129.592	129.563	0.022%	0.130	0.255	-0.125	0.117
2013 29/8 09:15	129.939	129.890	129.695	0.150%	0.248	0.286	-0.039	0.014
