2013 31/8 22:00	144.088	136.350	132.951	2.524%	2.801	2.068	0.733	0.417
2013 31/8 18:00	138.211	134.630	131.837	2.096%	2.384	1.885	0.500	0.127
2013 31/8 14:00	137.050	133.834	131.200	1.988%	2.257	1.760	0.498	0.109
2013 31/8 10:00	138.200	133.120	130.615	1.900%	2.149	1.635	0.514	0.262
2013 31/8 06:00	138.020	131.991	129.856	1.631%	1.887	1.507	0.380	0.354
2013 31/8 02:00	137.500	130.651	129.040	1.241%	1.533	1.412	0.121	0.440
2013 30/8 22:00	129.750	129.129	128.194	0.727%	1.093	1.382	-0.289	0.031
2013 30/8 18:00	129.000	128.991	128.038	0.742%	1.124	1.454	-0.330	0.083
2013 30/8 14:00	128.890	128.989	127.942	0.815%	1.207	1.536	-0.329	0.097
2013 30/8 10:00	128.733	129.011	127.847	0.907%	1.304	1.619	-0.315	0.117
2013 30/8 06:00	128.560	129.073	127.758	1.024%	1.421	1.697	-0.277	0.142
2013 30/8 02:00	129.789	129.187	127.678	1.175%	1.563	1.766	-0.203	0.062
2013 29/8 22:00	128.810	129.054	127.467	1.237%	1.625	1.817	-0.193	0.132
2013 29/8 18:00	129.282	129.108	127.333	1.384%	1.757	1.865	-0.109	0.106
2013 29/8 14:00	128.900	129.069	127.138	1.507%	1.863	1.893	-0.030	0.138
2013 29/8 10:00	129.000	129.106	126.962	1.675%	2.001	1.900	0.101	0.139
2013 29/8 06:00	131.240	129.130	126.758	1.854%	2.140	1.875	0.265	0.032
2013 29/8 02:00	130.800	128.661	126.310	1.844%	2.108	1.808	0.300	0.038
2013 28/8 22:00	129.499	128.186	125.861	1.831%	2.070	1.734	0.336	0.024
2013 28/8 18:00	128.710	127.894	125.497	1.892%	2.094	1.649	0.444	0.063
2013 28/8 14:00	129.000	127.713	125.176	2.007%	2.156	1.538	0.618	0.024
2013 28/8 10:00	130.540	127.427	124.793	2.088%	2.181	1.384	0.797	0.127
2013 28/8 06:00	131.600	126.735	124.219	2.006%	2.054	1.185	0.869	0.281
2013 28/8 02:00	131.320	125.654	123.480	1.745%	1.773	0.967	0.805	0.368
2013 27/8 22:00	129.000	124.395	122.696	1.375%	1.405	0.766	0.639	0.304
2013 27/8 18:00	129.351	123.372	122.066	1.064%	1.101	0.606	0.494	0.438
2013 27/8 14:00	126.000	122.043	121.338	0.579%	0.663	0.483	0.180	0.293
2013 27/8 10:00	121.005	121.163	120.871	0.241%	0.370	0.438	-0.068	0.039
2013 27/8 06:00	120.530	121.199	120.858	0.281%	0.409	0.455	-0.046	0.084
2013 27/8 02:00	121.210	121.347	120.891	0.377%	0.493	0.466	0.027	0.043
2013 26/8 22:00	121.210	121.378	120.859	0.428%	0.537	0.459	0.077	0.047
2013 26/8 18:00	122.465	121.415	120.824	0.488%	0.584	0.440	0.144	0.053
2013 26/8 14:00	122.000	121.181	120.660	0.432%	0.531	0.404	0.127	0.037
2013 26/8 10:00	121.831	121.000	120.526	0.392%	0.494	0.372	0.121	0.040
2013 26/8 06:00	122.100	120.815	120.395	0.348%	0.453	0.342	0.111	0.081
2013 26/8 02:00	122.460	120.529	120.225	0.253%	0.372	0.314	0.058	0.140
2013 25/8 22:00	120.500	120.100	120.001	0.083%	0.232	0.300	-0.067	0.016
2013 25/8 18:00	120.750	120.011	119.951	0.050%	0.216	0.317	-0.100	0.045
2013 25/8 14:00	120.020	119.847	119.871	-0.020%	0.171	0.342	-0.171	0.002
2013 25/8 10:00	119.700	119.809	119.856	-0.040%	0.173	0.384	-0.211	0.027
2013 25/8 06:00	120.900	119.833	119.872	-0.033%	0.200	0.437	-0.237	0.070
2013 25/8 02:00	120.600	119.596	119.769	-0.145%	0.130	0.496	-0.366	0.066
2013 24/8 22:00	118.505	119.373	119.686	-0.262%	0.064	0.588	-0.523	0.093
2013 24/8 18:00	118.600	119.565	119.804	-0.200%	0.158	0.719	-0.561	0.108
2013 24/8 14:00	119.000	119.780	119.925	-0.121%	0.266	0.859	-0.593	0.100
2013 24/8 10:00	118.500	119.953	120.017	-0.053%	0.367	1.007	-0.640	0.165
2013 24/8 06:00	118.800	120.276	120.169	0.089%	0.532	1.167	-0.635	0.178
2013 24/8 02:00	119.350	120.604	120.306	0.248%	0.709	1.326	-0.617	0.170
2013 23/8 22:00	119.900	120.883	120.402	0.399%	0.879	1.480	-0.601	0.157
2013 23/8 18:00	118.611	121.101	120.452	0.538%	1.036	1.630	-0.594	0.294
2013 23/8 14:00	120.760	121.655	120.636	0.841%	1.331	1.779	-0.448	0.176
2013 23/8 10:00	121.200	121.853	120.623	1.015%	1.506	1.891	-0.385	0.165
2013 23/8 06:00	121.980	121.999	120.566	1.182%	1.672	1.987	-0.315	0.122
2013 23/8 02:00	122.000	122.003	120.424	1.302%	1.793	2.066	-0.273	0.127
2013 22/8 22:00	122.500	122.003	120.267	1.434%	1.921	2.134	-0.213	0.092
2013 22/8 18:00	122.250	121.893	120.043	1.529%	2.013	2.187	-0.174	0.109
2013 22/8 14:00	122.199	121.814	119.823	1.648%	2.122	2.231	-0.109	0.113
2013 22/8 10:00	122.700	121.728	119.585	1.776%	2.235	2.258	-0.023	0.069
2013 22/8 06:00	123.150	121.512	119.273	1.859%	2.303	2.264	0.040	0.015
2013 22/8 02:00	123.640	121.148	118.886	1.885%	2.318	2.254	0.064	0.058
2013 21/8 22:00	121.483	120.594	118.410	1.828%	2.261	2.238	0.023	0.075
2013 21/8 18:00	121.602	120.397	118.103	1.924%	2.336	2.232	0.104	0.051
2013 21/8 14:00	121.395	120.129	117.753	1.998%	2.387	2.206	0.181	0.047
2013 21/8 10:00	123.011	119.848	117.389	2.073%	2.434	2.161	0.274	0.116
2013 21/8 06:00	121.500	119.145	116.827	1.965%	2.319	2.092	0.226	0.054
2013 21/8 02:00	120.200	118.622	116.360	1.925%	2.265	2.036	0.229	0.009
2013 20/8 22:00	119.990	118.271	115.975	1.960%	2.274	1.979	0.295	0.005
2013 20/8 18:00	120.503	117.889	115.574	1.983%	2.269	1.905	0.364	0.086
2013 20/8 14:00	120.300	117.308	115.081	1.916%	2.183	1.814	0.370	0.126
2013 20/8 10:00	117.540	116.643	114.559	1.802%	2.057	1.721	0.336	0.050
2013 20/8 06:00	118.501	116.443	114.261	1.892%	2.107	1.637	0.469	0.053
2013 20/8 02:00	117.300	115.986	113.837	1.870%	2.053	1.520	0.533	0.007
2013 19/8 22:00	119.150	115.694	113.491	1.923%	2.060	1.387	0.674	0.187
2013 19/8 18:00	122.003	114.926	112.925	1.757%	1.873	1.218	0.655	0.528
2013 19/8 14:00	116.225	113.353	112.017	1.186%	1.345	1.055	0.291	0.178
2013 19/8 10:00	113.500	112.715	111.596	0.998%	1.167	0.982	0.185	0.001
2013 19/8 06:00	113.800	112.541	111.406	1.014%	1.168	0.936	0.233	0.043
2013 19/8 02:00	114.000	112.261	111.167	0.980%	1.125	0.878	0.248	0.090
2013 18/8 22:00	114.000	111.875	110.883	0.890%	1.035	0.816	0.219	0.132
2013 18/8 18:00	113.111	111.402	110.572	0.749%	0.903	0.761	0.142	0.101
2013 18/8 14:00	112.111	111.023	110.318	0.637%	0.803	0.725	0.077	0.049
2013 18/8 10:00	112.505	110.781	110.138	0.582%	0.754	0.706	0.048	0.110
2013 18/8 06:00	112.020	110.398	109.902	0.450%	0.644	0.694	-0.050	0.106
2013 18/8 02:00	112.000	110.037	109.690	0.316%	0.538	0.707	-0.168	0.142
2013 17/8 22:00	109.500	109.601	109.459	0.130%	0.397	0.749	-0.352	0.045
2013 17/8 18:00	109.050	109.624	109.455	0.154%	0.442	0.837	-0.395	0.093
2013 17/8 14:00	108.995	109.751	109.495	0.234%	0.536	0.935	-0.400	0.117
2013 17/8 10:00	109.500	109.919	109.545	0.341%	0.652	1.035	-0.383	0.092
2013 17/8 06:00	109.100	110.012	109.550	0.421%	0.745	1.131	-0.387	0.144
2013 17/8 02:00	109.950	110.215	109.595	0.565%	0.889	1.228	-0.339	0.092
2013 16/8 22:00	111.500	110.274	109.559	0.650%	0.981	1.313	-0.331	0.040
2013 16/8 18:00	109.000	110.002	109.365	0.580%	0.941	1.395	-0.454	0.167
2013 16/8 14:00	108.605	110.224	109.401	0.749%	1.108	1.509	-0.401	0.233
2013 16/8 10:00	109.030	110.584	109.481	1.002%	1.342	1.609	-0.267	0.239
2013 16/8 06:00	111.300	110.929	109.526	1.273%	1.581	1.676	-0.095	0.073
2013 16/8 02:00	110.550	110.847	109.349	1.361%	1.654	1.700	-0.046	0.138
2013 15/8 22:00	110.499	110.913	109.229	1.530%	1.792	1.711	0.081	0.155
2013 15/8 18:00	111.180	111.005	109.102	1.729%	1.947	1.691	0.256	0.106
2013 15/8 14:00	111.800	110.966	108.894	1.885%	2.053	1.627	0.427	0.048
2013 15/8 10:00	112.000	110.780	108.603	1.985%	2.102	1.520	0.582	0.012
2013 15/8 06:00	112.519	110.509	108.263	2.053%	2.113	1.374	0.739	0.066
2013 15/8 02:00	114.500	110.062	107.838	2.042%	2.048	1.190	0.858	0.302
2013 14/8 22:00	112.100	109.076	107.172	1.761%	1.746	0.975	0.771	0.190
2013 14/8 18:00	113.900	108.404	106.679	1.604%	1.556	0.783	0.774	0.440
2013 14/8 14:00	110.550	107.183	105.957	1.151%	1.117	0.589	0.527	0.263
2013 14/8 10:00	108.900	106.435	105.497	0.885%	0.854	0.457	0.396	0.192
2013 14/8 06:00	107.089	105.887	105.157	0.692%	0.662	0.358	0.304	0.081
2013 14/8 02:00	107.400	105.620	104.964	0.623%	0.581	0.282	0.298	0.143
2013 13/8 22:00	104.700	105.224	104.720	0.480%	0.438	0.208	0.231	0.073
2013 13/8 18:00	106.499	105.341	104.722	0.589%	0.511	0.150	0.361	0.089
2013 13/8 14:00	106.890	105.083	104.545	0.514%	0.422	0.060	0.363	0.158
2013 13/8 10:00	106.450	104.682	104.310	0.355%	0.264	-0.031	0.295	0.163
2013 13/8 06:00	104.695	104.289	104.096	0.185%	0.101	-0.105	0.206	0.039
2013 13/8 02:00	104.890	104.198	104.036	0.156%	0.062	-0.156	0.218	0.070
2013 12/8 22:00	104.514	104.045	103.951	0.090%	-0.008	-0.211	0.203	0.052
2013 12/8 18:00	104.000	103.940	103.895	0.044%	-0.060	-0.261	0.201	0.015
2013 12/8 14:00	104.000	103.927	103.884	0.041%	-0.075	-0.312	0.236	0.019
2013 12/8 10:00	104.981	103.911	103.872	0.037%	-0.094	-0.371	0.277	0.119
2013 12/8 06:00	104.800	103.673	103.762	-0.085%	-0.213	-0.440	0.227	0.131
2013 12/8 02:00	104.050	103.423	103.658	-0.227%	-0.343	-0.497	0.154	0.088
2013 11/8 22:00	103.600	103.283	103.619	-0.324%	-0.431	-0.535	0.104	0.062
2013 11/8 18:00	103.300	103.213	103.620	-0.394%	-0.493	-0.561	0.068	0.042
2013 11/8 14:00	103.480	103.193	103.652	-0.444%	-0.535	-0.578	0.043	0.064
2013 11/8 10:00	103.500	103.130	103.670	-0.522%	-0.599	-0.589	-0.010	0.075
2013 11/8 06:00	102.506	103.047	103.687	-0.619%	-0.674	-0.587	-0.087	0.012
2013 11/8 02:00	102.790	103.168	103.805	-0.616%	-0.661	-0.565	-0.096	0.003
2013 10/8 22:00	102.700	103.252	103.906	-0.632%	-0.664	-0.541	-0.123	0.015
2013 10/8 18:00	103.200	103.374	104.027	-0.629%	-0.649	-0.510	-0.138	0.021
2013 10/8 14:00	103.486	103.413	104.110	-0.671%	-0.669	-0.476	-0.194	0.045
2013 10/8 10:00	103.000	103.397	104.172	-0.747%	-0.714	-0.427	-0.287	0.001
2013 10/8 06:00	102.020	103.485	104.289	-0.774%	-0.713	-0.356	-0.357	0.107
2013 10/8 02:00	102.050	103.810	104.516	-0.678%	-0.606	-0.266	-0.339	0.142
2013 9/8 22:00	102.684	104.201	104.763	-0.537%	-0.463	-0.182	-0.282	0.126
2013 9/8 18:00	104.398	104.539	104.970	-0.412%	-0.338	-0.111	-0.226	0.002
2013 9/8 14:00	103.500	104.570	105.028	-0.437%	-0.339	-0.055	-0.285	0.090
2013 9/8 10:00	105.745	104.807	105.180	-0.355%	-0.249	0.017	-0.266	0.100
